"id","hip","hd","hr","gl","bf","proper","ra","dec","dist","pmra","pmdec","rv","mag","absmag","spect","ci","x","y","z","vx","vy","vz","rarad","decrad","pmrarad","pmdecrad","bayer","flam","con","comp","comp_primary","base","lum","var","var_min","var_max"
20469,20521,27925,,"","","","4.39758",-14.015267,100.6036,-41.66,-23.71,0,7.95,2.937,"A9IV/V",0.317,"39.757536",89.144866,-24.364224,"1.742-05","-1.083-05","-1.122-05","1.15128388073293","-0.244612559806576","-2.01973379319444-07","-1.14949323-07","",,"Eri",1,20469,"","5.82371347943751","",,
32688,32774,49288,,"","","","6.833606",46.184732,256.4103,-5.76,-26.24,0,7.15,0.105,"K0",1.29,"-38.435139",173.311229,185.019458,"1.89-06","2.453-05","-2.258-05","1.78903389265391","0.806075639867796","-2.7925268-08","-1.27215109-07","",,"Aur",1,32688,"","79.0678627999824","",,
89700,89978,169355,,"","","","18.358189",51.301091,249.3766,-7.96,-21.96,0,6.65,-0.334,"K5",1.387,"14.59949",-155.232157,194.62405,"-7.64-06","-2.153-05","-1.66-05","4.80616274232727","0.895372944430515","-3.85911689722222-08","-1.06465084-07","",,"Dra",1,89700,"","118.467711758148","",,
52021,52172,92727,,"","","","10.658812",-75.632297,130.3781,3.29,16.75,0,9.38,3.804,"F7/F8V;",0.657,"-30.378616",11.127696,-126.300289,"-1.034-05","1.57-06","2.63-06","2.79047042956574","-1.32003259944495","1.59503700902778-08","8.1206291-08","",,"Car",1,52021,"","2.62059555473335","",9.441,9.331
82364,82615,152531,,"","","","16.889217",15.408099,302.1148,6.52,4.25,0,7.59,0.189,"A0",0.034,"-83.50926",-279.027501,80.269604,"9.62-06","-1.15-06","6-06","4.4215865785862","0.268922058290084","3.16098519722222-08","2.0604581-08","",,"Her",1,82364,"","73.1812797674455","",,
4443,4453,5520,,"","","","0.949893",0.452671,122.2494,1.34,9.5,9,8.39,2.954,"F0",0.396,"118.485119",30.087857,0.965834,"8.68-06","3.02-06","5.7-06","0.248681438844404","0.00790060000136625","6.49650331944444-09","4.6057299-08","",,"Cet",1,4443,"","5.73323838653841","",,
111269,111620,,,"","","","22.612533",10.454809,139.47,9.63,-7.22,0,11.66,5.938,"M0",1.49,"128.205402",-48.731406,25.308219,"3.14-06","5.77-06","-4.8-06","5.91994728651613","0.182470843718964","4.66875574375-08","-3.5003547-08","",,"Peg",1,111269,"","0.367113199687964","",11.762,11.542
38783,38896,65658,,"","","","7.960576",-46.593288,581.3953,-3.88,8.76,17,7.23,-1.592,"B3V",-0.126,"-196.177817",348.036959,-422.380411,"-5.15-06","3.14-05","4.33-06","2.08407381840576","-0.813206287390318","-1.88107708055556-08","4.2469678-08","",,"Pup",1,38783,"","377.398352536586","",,
106908,107251,206610,,"","","","21.723583",-7.408253,193.7984,3.19,2.3,0,8.34,1.903,"K0",1.009,"159.050184",-107.872405,-24.988061,"1.91-06","2.32-06","2.14-06","5.68722084832362","-0.129298399431253","1.54655564097222-08","1.1150714-08","",,"Aqr",1,106908,"","15.0938489665495","",,
119445,,207491,,"Gl 838.1A","","","21.819987",5.722259,24.3902,549.52,-23.03,-10.3,8.65,6.714,"K3 V",1.04,"20.421863",-13.110683,2.431804,"2.652-05","6.019-05","-3.76-06","5.71245922740687","0.0998722601281","2.66414813738889-06","-1.11657438-07","",,"Peg",1,119445,"Gl 838.1","0.179638739906389","",,
106139,106481,205435,8252,"","73Rho Cyg","","21.56635",45.591837,37.8931,-24.48,-93.88,7,3.98,1.087,"G8III",0.885,"21.314004",-15.774287,27.069852,"1.125-05","-1.392-05","-6.95-06","5.6460571165291","0.795727674498024","-1.18682389-07","-4.55143083-07","Rho",73,"Cyg",1,106139,"","32.0036859458652","",,
54024,54182,96097,4310,"","63Chi Leo","","11.083619",7.336007,28.9939,-344.41,-47.4,5,4.62,2.308,"F2III-IVvar",0.332,"-27.933018",6.832954,3.702177,"5.75-06","4.843-05","-5.95-06","2.90168470771552","0.128037481235265","-1.66974679720139-06","-2.29801684-07","Chi",63,"Leo",1,54024,"","10.394413751488","",,
74434,74662,135633,,"","","","15.257561",22.549274,69.541,-108.47,56.33,-29,8.48,4.269,"G0V",0.57,"-42.25041",-48.370144,26.667332,"-4.73-06","5.017-05","6.16-06","3.99442023257276","0.393559073586027","-5.25877399298611-07","2.73095546-07","",,"Ser",1,74434,"","1.70765447281387","",,
13140,13173,,,"","","","2.823757",7.866525,57.9374,-65.09,23.31,0,12.04,8.225,"K7",1.443,"42.411031",38.667396,7.92965,"1.165-05","-1.411-05","6.49-06","0.739257944804284","0.137296759838095","-3.15565224673611-07","1.13010068-07","",,"",1,13140,"","0.0446683592150963","",12.146,11.776
59442,59625,106270,,"","","","12.227024",-9.513381,84.8896,-99.72,-42.05,0,7.58,2.936,"G5",0.743,"-83.574286",-4.973066,-14.030378,"4.2-07","4.113-05","-1.707-05","3.20102736775823","-0.16603981781133","-4.8345620225-07","-2.03864152-07","",,"Vir",1,59442,"","5.82907978867234","",,
42519,42638,74096,,"","","","8.688869",-19.174867,653.5948,-13.69,-7.62,0,9.08,0.003,"K1III",1.313,"-399.55647",470.590626,-214.67476,"3.82-05","2.203-05","-2.28-05","2.27474049325381","-0.334664570249518","-6.63709928680556-08","-3.6942802-08","",,"Hya",1,42519,"","86.8560350348777","",,
25757,25821,,,"","","","5.513786",49.786906,223.7136,-3.88,-14.87,0,10.05,3.302,"F8",0.512,"18.335845",143.268138,170.838556,"5.74-06","1.168-05","-1.041-05","1.44350568440576","0.868945442196803","-1.88107708055556-08","-7.2091794-08","",,"Aur",1,25757,"","4.16102188517455","",,
87709,87981,163665,,"","","","17.972108",-23.702116,286.533,18.4,-13.93,0,8.58,1.294,"A9V",0.431,"-1.915764",-262.356302,-115.180992,"2.561-05","7.59-06","-1.772-05","4.70508689255003","-0.413679964927269","8.92057172222222-08","-6.7534545-08","",,"Sgr",1,87709,"","26.4484362685436","",,
26249,26314,37150,1906,"","","","5.604174",-5.647923,390.625,0.82,-1.02,11,6.56,-1.399,"B3Vvar",-0.18,"40.210708",386.64346,-38.44348,"-4.1-07","1.111-05","-3.03-06","1.46716940778538","-0.0985748462696163","3.97547218055556-09","-4.945099-09","",,"Ori",1,26249,"","315.936643568252","",,
72345,72571,130694,5526,"","58    Hya","","14.838147",-27.960371,101.5228,-237.37,-62.37,-10,4.42,-0.613,"K3III",1.366,"-66.036951",-60.664821,-47.600014,"-6.178-05","0.00010188","-2.232-05","3.88461772448046","-0.488000529810055","-1.15080223353472-06","-3.02378292-07","",58,"Hya",1,72345,"","153.179271589342","",,
38663,38776,65289,,"","","","7.937453",-43.223937,302.1148,-10.66,7.97,0,8.92,1.519,"A0/A1Vn...",0.116,"-106.936364",192.428644,-206.903802,"9.76-06","1.457-05","8.51-06","2.07802032079004","-0.754400012903063","-5.16811383472222-08","3.863965-08","",,"Pup",1,38663,"","21.4980961038936","",,
66224,66433,118412,,"","","","13.619599",-23.616006,81.3008,-54.61,-47.13,15,7.14,2.59,"A9V",0.27,"-67.895524",-30.647404,-32.569562,"-1.488-05","1.69-05","-2.317-05","3.56560264237843","-0.412177062311011","-2.64756750951389-07","-2.28492687-07","",,"Hya",1,66224,"","8.01678063387679","TV",7.153,7.123
75175,75404,136931,,"","","","15.407299",-31.505104,100.4016,-38.92,-21.47,0,9.5,4.491,"G5V",0.659,"-53.743741",-66.627864,-52.467317,"-1.132-05","1.614-05","-8.91-06","4.03362135496701","-0.549867792783099","-1.88689484472222-07","-1.04089497-07","",,"Lup",1,75175,"","1.3918742488393","",,
11053,11079,14665,,"","","","2.377534",27.641353,105,-0.82,3.03,0,8.5,-11.5,"K0",1.284,"71973.31226",51647.658254,46393.552561,"-0.0003219","-0.00072026","0.00130122","0.622437064214618","0.482432616536222","-3.97547218055556-09","1.4689854-08","",,"Ari",1,11053,"","3467368.50452532","",,
9972,9995,13040,,"","","","2.145285",43.02688,234.7418,33.26,-10.89,0,8.73,1.877,"A2",0.278,"145.243278",91.391341,160.174048,"-1.3-05","3.654-05","-9.06-06","0.561634379929014","0.750960726033171","1.61249030152778-07","-5.2796209-08","",,"And",1,9972,"","15.4596621938667","",,
39061,39173,68039,,"","","","8.012235",-79.157584,260.4167,2.32,19.14,0,7.55,0.472,"G8III",0.882,"-24.629076",42.344941,-255.767809,"-1.446-05","1.904-05","4.55-06","2.09759830541718","-1.38156046205829","1.12476773888889-08","9.2793338-08","",,"Cha",1,39061,"","56.389728033495","",,
83017,83272,153249,,"","","","17.018793",-53.980442,724.6377,-1.69,-3.53,0,8.32,-0.981,"K2/K3III;",1.442,"-108.26449",-412.149014,-586.098786,"-3.19-06","1.121-05","-7.29-06","4.45550961630818","-0.942136440746817","-8.19335120138889-09","-1.7113922-08","",,"Ara",1,83017,"","214.980961038936","",,
118562,,,,"Gl 321.3B","","","8.74494",-54.708074,24.4499,21.24,-77.13,0,5,3.059,"",,"-9.299716",10.632594,-19.956473,"3.02-06","-7.27-06","-5.28-06","2.28941987572129","-0.95483602411235","1.0297442575-07","-3.73922247-07","",,"Vel",2,42794,"Gl 321.3","5.20475151170522","",,
28935,29007,41973,,"","","","6.120869",-21.529835,136.612,11.19,-12.17,0,8.49,2.813,"F2/F3V",0.415,"-4.020586",127.016498,-50.134646,"-7.31-06","-3.19-06","-7.5-06","1.6024397716932","-0.37576651026596","5.42506508541667-08","-5.9001824-08","",,"Lep",1,28935,"","6.52829844158614","",,
49877,50019,88476,,"","","","10.211816",28.242012,201.2072,-26.48,-11.79,4.7,6.86,0.342,"G8III",0.931,"-158.183422",79.98309,95.210633,"3.02-06","2.742-05","-7.86-06","2.6734472886867","0.492916094854095","-1.28378662611111-07","-5.7159532-08","",,"LMi",1,49877,"","63.5623579937844","",,
10512,10536,14151,,"","","","2.262063",-52.206667,127.7139,55.66,59.84,0,7.29,1.759,"F6/F7IV",0.508,"64.937268",43.687099,-100.922885,"5.06-06","4.493-05","2.27-05","0.592206683163828","-0.911178227515572","2.69847294597222-07","2.90112506-07","",,"Eri",1,10512,"","17.2345520510916","",,
45614,45745,80541,,"","","","9.326367",-32.932409,348.4321,-1.87,9.06,0,7.94,0.229,"M0III",1.68,"-223.681453",188.387254,-189.424863,"-4.33-06","7.78-06","1.284-05","2.44163721967236","-0.574778965663959","-9.06601582638889-09","4.3924119-08","",,"Pyx",1,45614,"","70.5342414258097","",,
80924,81170,149414,,"Gl 629.2A","","","16.578432",-4.22907,45.106,-133.09,-704,-171.6,9.6,6.329,"G5V",0.736,"-16.356848",-41.902299,-3.326192,"4.066-05","0.00018419","-0.00014058","4.34022325716288","-0.0738111955227213","-6.45238527451389-07","-3.413088311-06","",,"Oph",1,80924,"Gl 629.2","0.256094351715677","",,
86634,86901,161620,,"","","","17.755993",30.549917,336.7003,-6.44,8.27,0,8.05,0.414,"K0",1.119,"-18.510407",-289.370374,171.141004,"-1.005-05","7.52-06","1.162-05","4.64850818980749","0.533196638823296","-3.12220010277778-08","4.0094091-08","",,"Her",1,86634,"","59.4839774069221","",,
98139,98450,189879,,"","","","20.003474",47.932686,990.099,4.5,-1.71,0,8.34,-1.638,"G5",0.98,"332.207183",-574.192922,735.008099,"2.175-05","5.54-06","-5.5-06","5.23689725889539","0.836583195459761","2.1816615625-08","-8.290313-09","",,"Cyg",1,98139,"","393.731353700851","",,
85467,85727,158094,6500,"","Del Ara","","17.518318",-60.683848,60.6796,-53.65,-99.37,10,3.6,-0.315,"B8V",-0.104,"-3.736759",-29.474564,-52.908519,"-1.308-05","2.23-05","-2.323-05","4.58628498410278","-1.05913295239435","-2.60102539618056-07","-4.81759354-07","Del",,"Ara",1,85467,"","116.412602941049","",,
28099,28171,40086,,"","","","5.952385",10.229365,132.4503,9.21,-1.61,0,8.68,3.07,"F2",0.491,"1.624799",130.334838,23.521735,"-5.91-06","2.6-07","-1.02-06","1.55833062169922","0.178536107701875","4.46513399791667-08","-7.8055-09","",,"Ori",1,28099,"","5.15228644581756","",,
42207,42326,73160,,"","","","8.629614",26.23759,271.7391,-8.94,-17.42,36.9,7.86,0.689,"K2III",1.157,"-154.855563",188.227994,120.134487,"-1.886-05","4.146-05","-3.9-06","2.2592275727545","0.457932337022749","-4.33423430416667-08","-8.4454543-08","",,"Cnc",1,42207,"","46.1742659477295","",,
18253,18298,24670,,"","","","3.912702",-17.35791,134.9528,4.47,1.2,0,8.99,3.339,"F3V",0.429,"66.935882",110.049239,-40.26178,"-2.38-06","1.72-06","7.5-07","1.02434310862275","-0.302952685094565","2.16711715208333-08","5.817764-09","",,"Eri",1,18253,"","4.02161044334213","",,
108001,108345,208609,,"","","","21.950598",17.68198,621.118,2.06,-4.19,-28,7.15,-1.816,"K4III",1.52,"508.622033",-302.490448,188.654219,"-1.699-05","1.732-05","-2.072-05","5.74665320338767","0.308608764255186","9.98716181944445-09","-2.0313693-08","",,"Peg",1,108001,"","463.873966756031","",,
91248,91531,172503,,"","","","18.66666",14.158134,833.3333,0.94,-7.07,-0.1,8.27,-1.334,"A5",0.695,"140.309947",-795.744835,203.832441,"4.94-06","-6.12-06","-2.772-05","4.88692027487592","0.247106046082139","4.55724859722222-09","-3.4276327-08","",,"Her",1,91248,"","297.577437737281","",,
101930,102261,197549,,"","","","20.720693",33.831561,497.5124,14.7,5.35,0,7.51,-0.974,"A0",-0.033,"270.097636",-312.796222,276.991659,"2.214-05","2.861-05","1.072-05","5.4246648565916","0.590472133953396","7.12676110416667-08","2.5937531-08","",,"Cyg",1,101930,"","213.59938601898","",,
89521,89799,,,"","","","18.326496",28.806383,105,3.58,17.93,0,8.93,-11.07,"K0",1.122,"7480.786412",-87305.390271,48185.129077,"0.00137159","0.0043211","0.00761636","4.79786545386789","0.502766223612055","1.73563297638889-08","8.6927092-08","",,"Her",1,89521,"","2333458.062281","",,
90715,90997,169979,,"","","","18.563181",-71.768613,93.8086,-3.31,9.76,0,7.01,2.149,"F0III",0.279,"4.311486",-29.030094,-89.099484,"-8.7-07","-4.39-06","1.39-06","4.85982936658584","-1.25259859896912","-1.60473328263889-08","4.7317815-08","",,"Pav",1,90715,"","12.0337227118268","",,
29754,29827,43385,,"","","","6.281179",22.170573,456.621,6.95,-11.66,0,8.57,0.272,"F0",0.257,"-31.099759",421.715322,172.312884,"-1.606-05","8.58-06","-2.39-05","1.64440890782732","0.386949504368844","3.36945507986111-08","-5.6529275-08","",,"Gem",1,29754,"","67.7953644924195","",,
23214,23268,31780,1602,"","6    Aur","","5.006449",39.654653,336.7003,0.77,-2.73,-24,6.46,-1.176,"K4Iab;",1.677,"66.670067",250.507002,214.868079,"-5.34-06","-1.519-05","-1.909-05","1.31068519366432","0.692104256190136","3.73306534027778-09","-1.3235413-08","",6,"Aur",1,23214,"","257.276429534678","",,
85750,86012,157008,,"","","","17.578593",-81.068343,141.2429,12.24,4.82,0,7.7,1.95,"A9V",0.26,"-2.41431",-21.795529,-139.530222,"7.97-06","-4.16-06","5.1-07","4.60206501423545","-1.41490951152983","5.93411945-08","2.3368019-08","",,"Aps",1,85750,"","14.4543977074593","",,
84046,84304,,,"","","","17.235848",-51.975561,641.0256,0.72,-6.1,0,9.9,0.866,"G5",1.089,"-78.469672",-386.994803,-504.966685,"5.16-06","1.419-05","-1.168-05","4.51233450354326","-0.907144672769298","3.4906585-09","-2.9573634-08","",,"Ara",1,84046,"","39.2283462539521","",,
60456,60643,108224,,"","","","12.429172",44.73475,244.4988,-71.21,-4.79,0,8.27,1.329,"F5",0.483,"-172.590148",-19.473509,172.084533,"-1.343-05","8.342-05","-4.03-06","3.25394964018656","0.780768677802469","-3.45235821923611-07","-2.3222575-08","",,"CVn",1,60456,"","25.6094351715677","",,
106605,106948,206616,,"","","","21.660278",71.426281,214.1328,21.58,16.63,0,8.2,1.547,"A2",0.207,"55.806102",-39.214955,202.979611,"-5.1-07","2.774-05","5.5-06","5.67064750144943","1.24662378046451","1.04622792263889-07","8.0624515-08","",,"Cep",1,106605,"","20.9507705236518","",,
72537,72764,131334,,"","","","14.87501",18.739219,48.4262,-26.67,195.43,-47.6,8.28,4.855,"G0V",0.613,"-33.470575",-31.348777,15.557326,"4.012-05","4.616-05","2.781-05","3.89426854762667","0.327061074374531","-1.29299808604167-07","9.47471375-07","",,"Boo",1,72537,"","0.995405417351526","",,
90127,90406,169562,,"","","","18.446761",-35.290304,108.9325,-17,-71.99,0,8.37,3.184,"F8",0.524,"10.375901",-88.307075,-62.93243,"-1.148-05","2.076-05","-3.103-05","4.82935081283965","-0.61593199190197","-8.24183256944444-08","-3.49017368-07","",,"Sgr",1,90127,"","4.63873966756031","",,
107995,108340,208217,,"","","","21.949076",-61.846196,139.47,23.46,-39.24,0,7.2,1.478,"Ap...",0.232,"56.54731",-33.660551,-122.968492,"-1.199-05","2.559-05","-1.252-05","5.74625467420128","-1.07941975360777","1.13737289458333-07","-1.90240888-07","",,"Ind",1,107995,"","22.3254386161674","BD",7.223,7.183
88716,88993,166331,,"","","","18.164004",10.774019,105,-0.54,1.4,33,9.44,-10.56,"B1V",-0.053,"4216.626856",-98146.675589,18693.586808,"-0.00026556","8.239-05","0.00067303","4.75532508009255","0.188042099389671","-2.617993875-09","6.787391-09","",,"Oph",1,88716,"","1458814.26027535","",,
89057,89334,319134,,"","","","18.22789",-32.504587,110.6195,-3.72,-31.46,0,9.52,4.301,"F5",0.479,"5.562572",-93.124796,-59.443284,"-2.53-06","8.93-06","-1.423-05","4.77205056719315","-0.567312066570851","-1.80350689166667-08","-1.52522383-07","",,"Sgr",1,89057,"","1.65805907510892","",,
117768,118136,,,"","","","23.963213",-61.536772,58.7889,161.24,46.65,0,9.85,6.004,"K2V",0.895,"28.017178",-0.269629,-51.682684,"1.213-05","4.584-05","6.34-06","6.27355441099381","-1.07401927705117","7.81713578527778-07","2.26165581-07","",,"Tuc",1,117768,"","0.34546177490582","",9.89,9.78
5653,5665,7311,,"","","","1.212977",-35.205562,154.7988,13.28,-14.46,0,6.97,1.021,"K0III",1.05,"120.160312",39.494301,-89.243309,"-9.05-06","7.51-06","-8.87-06","0.317556669353497","-0.614452963410507","6.43832567777778-08","-7.0104058-08","",,"Scl",1,5653,"","34.0094806512191","",,
112835,113195,216925,,"","","","22.923578",70.297283,78.7402,39.42,0.38,0,7.48,2.999,"A5",0.298,"25.499351",-7.382264,74.13032,"4.05-06","1.449-05","5-08","6.00137856824359","1.22691903812005","1.91113552875-07","1.842291-09","",,"Cep",1,112835,"","5.50047252867634","",,
86619,86886,161674,,"","","","17.752594",38.990701,259.7403,3.87,-45.93,0,8.19,1.117,"K2",1.157,"-13.066949",-201.459327,163.427104,"2.51-06","-3.663-05","-4.495-05","4.64761818517003","0.680516106594424","1.87622894375-08","-2.22674923-07","",,"Her",1,86619,"","31.1314966544702","",,
114188,114550,218559,8810,"","","","23.203457",-80.9127,227.2727,26.97,-11.45,11,6.43,-0.353,"K4III",1.498,"35.117672",-7.431052,-224.420261,"-4.3-06","3.128-05","-1.31-05","6.07465092409968","-1.4121930157227","1.30754249645833-07","-5.5511166-08","",,"Oct",1,114188,"","120.559100772953","",,
16320,16361,21550,,"","","","3.512778",51.029921,183.8235,12.12,-21,0,9,2.678,"A0",0.2,"70.0712",91.953942,142.918084,"2.3-07","1.812-05","-1.177-05","0.919643242144908","0.89064014115487","5.87594180833333-08","-1.01810872-07","",,"Per",1,16320,"","7.39264752656227","",,
8681,8698,,,"","","","1.865033",-31.333533,105,5.67,-3.11,0,8.92,-11.08,"K5",1.567,"75434.51486",40067.883719,-52001.910178,"-0.00198177","0.0020597","-0.00128776","0.488264614528187","-0.546873313929919","2.74889356875-08","-1.5077705-08","",,"For",1,8681,"","2355049.28389601","",9.034,8.784
24041,24099,33550,,"","","","5.176144",-11.648639,198.0198,-11.25,-1.8,0,7.13,0.646,"B8",-0.057,"41.506693",189.447803,-39.982065,"1.047-05","-2.65-06","-1.69-06","1.35511129876153","-0.203307112358152","-5.45415390625-08","-8.726646-09","",,"Lep",1,24041,"","48.0396682929681","",,
112576,112936,216334,,"","","","22.87328",-21.708218,181.4882,35.18,-22.52,0,8.16,1.866,"F0IV",0.39,"161.334328",-49.019562,-67.128859,"1.99-06","3.175-05","-1.841-05","5.98821067037771","-0.37887987832535","1.70557452819444-07","-1.0918004-07","",,"Aqr",1,112576,"","15.6170859326537","",,
260,260,225091,,"","","","0.054478",-55.40507,166.3894,31.28,7.35,0,9.64,3.534,"F2V",0.432,"94.46145",1.347427,-136.969528,"4.52-06","2.53-05","3.37-06","0.0142623349350437","-0.967000902204206","1.51649719277778-07","3.5633805-08","",,"Phe",1,260,"","3.36046982460699","",9.703,9.573
105820,106162,204690,,"","","","21.504107",2.455433,108.3424,69.97,16.1,0,7.86,2.686,"F2",0.44,"85.945681",-65.801754,4.641635,"2.205-05","2.94-05","8.45-06","5.62976195921116","0.0428553909812675","3.39224132284722-07","7.8055002-08","",,"Aqr",1,105820,"","7.33837667333538","",,
76119,76352,138872,,"","","","15.594541",-26.301091,105,-0.43,-3.12,0,8.77,-11.23,"B9III",0.259,"-52797.25343",-72451.21107,-44308.825811,"0.00022622","0.00066438","-0.00135591","4.08264128175889","-0.459040631354127","-2.08469882638889-09","-1.5126186-08","",,"Lib",1,76119,"","2703958.36410884","",,
51001,51146,90484,,"","","","10.448293",-0.148508,740.7407,19.18,-33.94,0,7.22,-2.128,"K2",1.532,"-680.453036",292.705936,-1.919969,"-2.693-05","-6.339-05","-0.00012187","2.73535676963856","-0.00259196177542625","9.29872639305555-08","-1.64545763-07","",,"Sex",1,51001,"","618.301072751713","",,
23379,23434,,,"","","","5.037527",-1.719016,361.0108,-0.06,0.09,0,9.16,1.372,"K0",1,"89.965562",349.453452,-10.829598,"1-07","-2-08","1.6-07","1.31882158245473","-0.030002490182095","-2.90888208333334-10","4.36332-10","",,"Ori",1,23379,"","24.6150090623377","",,
81147,81394,149261,,"","","","16.62335",-61.551648,105.8201,11.79,-17.81,0,8.56,3.437,"F0/F2IV;",0.521,"-17.776977",-47.170544,-93.041993,"8.49-06","5.38-06","-4.35-06","4.35198277714591","-1.07427892252151","5.71595329375-08","-8.6345316-08","",,"TrA",1,81147,"","3.6745147919994","",8.707,8.527
99712,100033,192702,,"","","","20.295457",-39.112784,952.381,-4.14,-14.46,35,9.4,-0.494,"Me",1.5,"417.825883",-609.492036,-600.808751,"-2.387-05","1.02-06","-7.438-05","5.31333832837624","-0.682646865410507","-2.0071286375-08","-7.0104058-08","",,"Sgr",1,99712,"","137.277701820855","RT",11.155,7.355
14737,14773,19904,,"","","","3.17856",-39.051549,145.1379,-19.32,9.99,0,7,1.191,"A4III/IV",0.166,"75.887428",83.336022,-91.439684,"1.303-05","-5.88-06","5.46-06","0.832145076422473","-0.681578114212248","-9.36660030833333-08","4.8432886-08","",,"For",1,14737,"","29.0803748273531","",,
23071,23125,31939,,"","","","4.975895",-28.887742,757.5758,0.51,-4.72,0,7.35,-2.047,"K5III",1.612,"175.716881",639.611196,-365.981131,"-4.02-06","-7.58-06","-1.518-05","1.30268623963481","-0.504186203228044","2.47254977083333-09","-2.2883205-08","",,"Cae",1,23071,"","573.852132674619","",,
40014,40128,,,"","","","8.196645",40.533535,72.4113,42.26,1.93,0,8.93,4.631,"F8",0.508,"-29.933382",46.182068,47.059596,"-1.221-05","-8.44-06","5.1-07","2.14587658471979","0.70744363587291","2.04882261402778-07","9.356904-09","",,"Lyn",1,40014,"","1.22348880532681","",,
4527,4537,5699,,"","","","0.968276",-44.133396,109.4092,15.07,0.97,0,8.47,3.275,"F5V",0.463,"76.015723",19.69319,-76.185046,"-1.66-06","7.83-06","3.7-07","0.25349398528744","-0.770273072851445","7.30614216597222-08","4.702692-09","",,"Phe",1,4527,"","4.26579518801593","",,
68473,68692,122314,,"","","","14.060632",-66.735399,149.925,-39.7,-26.75,0,7.62,1.741,"A5IV/Vs",0.348,"-50.807138",-30.41869,-137.734686,"5-07","3.393-05","-7.68-06","3.68106491987848","-1.16475243976702","-1.92471031180556-07","-1.29687659-07","",,"Cir",1,68473,"","17.5226586188571","AT",7.765,7.585
112292,112651,215916,,"","","","22.814962",-16.995275,105,-3.19,-1.26,0,7.88,-12.12,"M0III",1.561,"91067.338845",-29195.697332,-29229.284168,"-0.00064212","-0.00141809","-0.00058414","5.97294309067638","-0.296623507450705","-1.54655564097222-08","-6.108652-09","",,"Aqr",1,112292,"","6137620.05164795","",,
99295,99613,191863,,"","","","20.215551",-26.190729,261.0966,4.3,-4.23,0,9.04,1.956,"K1III",1.155,"128.402239",-195.970805,-115.237768,"3.26-06","4.96-06","-4.8-06","5.29241877141115","-0.457114454441657","2.08469882638889-08","-2.0507618-08","",,"Cap",1,99295,"","14.3747400587436","",,
112511,112872,,,"","","","22.857397",-31.844797,769.2308,2.96,-22.6,0,10.21,0.78,"F2",0.337,"624.428536",-192.565176,-405.861651,"-3.924-05","2.365-05","-7.159-05","5.98405254956674","-0.555796555719046","1.43504849444444-08","-1.09567891-07","",,"PsA",1,112511,"","42.4619563946313","",,
23257,23313,32114,,"","","","5.013558",-0.500883,105,0.35,-0.36,2,9.51,-10.49,"A0",0.053,"25537.925459",96680.143526,-874.193792,"-0.00016391","4.383-05","-0.00017453","1.31254628884742","-0.00874204927162875","1.69684788194444-09","-1.745329-09","",,"Ori",1,23257,"","1367728.82559585","",,
33726,33813,54344,,"","","","7.019875",-73.552452,353.3569,-7.38,24.84,0,7.8,0.059,"K1III",1.157,"-26.396897",96.503478,-338.897302,"1.43-06","4.27-05","1.205-05","1.83779907793157","-1.28373246425747","-3.5779249625-08","1.20427718-07","",,"Vol",1,33726,"","82.489752393533","",,
7285,7300,,,"","","","1.566817",15.77037,240.3846,15.19,-0.46,0,9.38,2.475,"F0",0.357,"212.145573",92.253428,65.332354,"-6.93-06","1.629-05","-5.2-07","0.410191623377983","0.275244886486258","7.36431980763889-08","-2.230142-09","",,"Psc",1,7285,"","8.91250938133745","",,
34059,34147,54041,,"","","","7.080491",-49.823276,91.8274,-13.49,-120.15,0,9.18,4.365,"G3V",0.705,"-16.535342",56.887795,-70.161476,"1.717-05","-3.757-05","-3.451-05","1.85366819473805","-0.869580202906824","-6.54013655069444-08","-5.82503637-07","",,"Pup",1,34059,"","1.56314764264095","",,
70090,70313,125865,,"","","","14.385962",-39.714925,343.6426,-26.61,-4.28,0,8.62,0.939,"K1III",1.201,"-214.426234",-154.588811,-219.576698,"-2.223-05","3.862-05","-5.48-06","3.76623595317195","-0.693156199562719","-1.29008920395833-07","-2.0750025-08","",,"Cen",1,70090,"","36.6775231599495","",,
104483,104821,202258,,"","","","21.236176",12.98797,245.098,19.99,-6.95,-10.5,7.87,0.923,"K5",1.39,"178.989064",-158.118796,55.084887,"9.27-06","2.35-05","-1.046-05","5.55961797099973","0.226682835172688","9.69142547430555-08","-3.369455-08","",,"Equ",1,104483,"","37.222025301785","",,
40163,40278,68459,,"","","","8.225295",28.291881,146.8429,-24.15,6.12,0,8.81,2.976,"F2",0.415,"-71.139316",107.972823,69.598166,"1.549-05","7.73-06","3.84-06","2.15337717352809","0.493786471617724","-1.17082503854167-07","2.9670597-08","",,"Cnc",1,40163,"","5.61823628134228","",,
54701,54862,97746,,"","","","11.233346",-57.910907,105,-7.69,2.83,-21.4,8.32,-11.68,"F4II",0.72,"-52057.289131",10591.008454,-84722.306094,"-0.00038437","0.00388246","0.00074735","2.94088315278099","-1.01073599594801","-3.72821720347222-08","1.3720227-08","",,"Car",1,54701,"","4092606.59730012","GI",8.441,8.071
